Province_Number,Political_Subdivision_Segment,Projected_Longitude,Projected_Latitude,Unprojected_Latitude_Radians,Unprojected_Longitude/Radians
45,1,4075.83,3087.67,0.22856,0.73042
45,1,4077.17,3085.45,0.22849,0.73046
45,1,4078.65,3083.08,0.22841,0.73051
45,1,4079.99,3080.86,0.22834,0.73055
45,1,4081.47,3078.63,0.22826,0.7306
45,1,4082.52,3075.97,0.22818,0.73064
45,1,4083.85,3073.74,0.2281,0.73068
45,1,4084.9,3071.08,0.22802,0.73071
45,1,4085.5,3068.11,0.22792,0.73073
45,1,4086.55,3065.59,0.22784,0.73077
45,1,4087.59,3062.92,0.22775,0.7308
45,1,4088.2,3059.96,0.22765,0.73082
45,1,4089.54,3057.73,0.22758,0.73086
45,1,4090.15,3054.77,0.22748,0.73088
45,1,4091.19,3052.1,0.2274,0.73092
45,1,4092.24,3049.58,0.22731,0.73095
45,1,4093.28,3046.91,0.22723,0.73098
45,1,4094.62,3044.69,0.22715,0.73103
45,1,4095.66,3042.02,0.22707,0.73106
45,1,4096.71,3039.5,0.22698,0.7311
45,1,4098.04,3037.28,0.22691,0.73114
45,1,4098.25,3036.77,0.22689,0.73115
45,1,4098.25,3036.75,0.22689,0.73115
45,1,4098.26,3036.72,0.22689,0.73115
45,1,4098.28,3036.68,0.22689,0.73115
45,1,4099.09,3034.61,0.22682,0.73117
45,1,4100.57,3032.39,0.22675,0.73122
45,1,4101.47,3029.72,0.22666,0.73125
45,1,4102.96,3027.5,0.22659,0.7313
45,1,4104,3024.83,0.2265,0.73133
45,1,4104.9,3022.31,0.22642,0.73136
45,1,4106.39,3019.64,0.22633,0.73141
45,1,4107.43,3016.97,0.22625,0.73145
45,1,4108.33,3014.45,0.22616,0.73147
45,1,4109.38,3011.78,0.22608,0.73151
45,1,4110.86,3009.56,0.226,0.73156
45,1,4111.76,3006.89,0.22592,0.73159
45,1,4113.24,3004.67,0.22584,0.73163
45,1,4114.58,3002.45,0.22577,0.73168
45,1,4115.63,2999.78,0.22568,0.73171
45,1,4116.97,2997.55,0.22561,0.73176
45,1,4118.45,2995.33,0.22554,0.7318
45,1,4120.23,2993.41,0.22548,0.73186
45,1,4121.56,2991.03,0.2254,0.73191
45,1,4123.05,2988.81,0.22533,0.73195
45,1,4124.38,2986.59,0.22525,0.732
45,1,4125.87,2984.36,0.22518,0.73205
45,1,4127.21,2981.99,0.2251,0.73209
45,1,4128.69,2979.77,0.22503,0.73214
45,1,4130.03,2977.55,0.22496,0.73218
45,1,4131.81,2975.62,0.22489,0.73224
45,1,4133.29,2973.4,0.22482,0.73229
45,1,4135.07,2971.47,0.22476,0.73235
45,1,4136.84,2969.55,0.2247,0.73241
45,1,4138.62,2967.62,0.22463,0.73246
45,1,4140.39,2965.69,0.22457,0.73252
45,1,4142.61,2963.77,0.22451,0.73259
45,1,4144.39,2961.84,0.22444,0.73265
45,1,4146.6,2960.36,0.2244,0.73273
45,1,4148.67,2958.73,0.22434,0.73279
45,1,4150.89,2957.25,0.22429,0.73287
45,1,4153.39,2955.92,0.22425,0.73295
45,1,4156.05,2954.74,0.22421,0.73304
45,1,4158.99,2953.85,0.22418,0.73313
45,1,4161.5,2952.67,0.22414,0.73321
45,1,4164.44,2951.78,0.22411,0.73331
45,1,4165.91,2951.34,0.2241,0.73336
45,1,4168.86,2950.6,0.22408,0.73346
45,1,4171.37,2949.27,0.22403,0.73354
45,1,4174.46,2948.53,0.22401,0.73364
45,1,4177.4,2947.65,0.22398,0.73374
45,1,4179.91,2946.46,0.22394,0.73382
45,1,4182.85,2945.58,0.22391,0.73392
45,1,4185.8,2944.69,0.22388,0.73401
45,1,4188.3,2943.51,0.22384,0.7341
45,1,4190.96,2942.33,0.2238,0.73418
45,1,4193.9,2941.44,0.22377,0.73428
45,1,4196.85,2940.55,0.22375,0.73438
45,1,4199.36,2939.37,0.22371,0.73446
45,1,4202.3,2938.48,0.22368,0.73456
45,1,4204.95,2937.3,0.22364,0.73465
45,1,4207.9,2936.42,0.22361,0.73474
45,1,4210.41,2935.23,0.22357,0.73482
45,1,4212.92,2933.9,0.22353,0.73491
45,1,4215.57,2932.72,0.22349,0.73499
45,1,4217.64,2931.24,0.22344,0.73506
45,1,4220.29,2930.05,0.2234,0.73515
45,1,4222.8,2928.72,0.22336,0.73523
45,1,4225.01,2927.24,0.22331,0.7353
45,1,4227.23,2925.61,0.22326,0.73538
45,1,4229.3,2924.13,0.22321,0.73544
45,1,4231.95,2922.95,0.22317,0.73553
45,1,4234.03,2920.88,0.2231,0.7356
45,1,4236.24,2919.4,0.22305,0.73567
45,1,4238.46,2917.77,0.223,0.73575
45,1,4240.53,2916.29,0.22295,0.73581
45,1,4242.45,2914.36,0.22289,0.73588
45,1,4244.52,2912.73,0.22283,0.73594
45,1,4246.74,2911.25,0.22279,0.73602
45,1,4248.96,2909.63,0.22273,0.73609
45,1,4250.73,2907.7,0.22267,0.73615
45,1,4252.8,2906.22,0.22262,0.73622
45,1,4255.02,2904.59,0.22257,0.73629
45,1,4257.24,2903.11,0.22252,0.73636
45,1,4259.02,2901.18,0.22246,0.73642
45,1,4261.23,2899.56,0.2224,0.73649
45,1,4263.01,2897.63,0.22234,0.73655
45,1,4264.79,2895.7,0.22228,0.73661
45,1,4266.57,2893.78,0.22221,0.73667
45,1,4268.34,2892.59,0.22217,0.73672
45,1,4269.83,2890.37,0.2221,0.73677
45,1,4271.61,2888.45,0.22204,0.73683
45,1,4272.95,2886.22,0.22197,0.73688
45,1,4274.43,2884,0.22189,0.73692
45,1,4275.77,2881.78,0.22182,0.73697
45,1,4277.12,2879.41,0.22174,0.73701
45,1,4278.6,2877.18,0.22167,0.73706
45,1,4279.94,2874.96,0.2216,0.7371
45,1,4280.99,2872.29,0.22151,0.73714
45,1,4282.33,2870.07,0.22144,0.73718
45,1,4283.38,2867.4,0.22135,0.73721
45,1,4284.43,2864.88,0.22127,0.73725
45,1,4285.77,2862.51,0.22119,0.73729
45,1,4287.26,2860.29,0.22112,0.73734
45,1,4288.6,2858.06,0.22105,0.73738
45,1,4290.38,2856.14,0.22098,0.73744
45,1,4292.16,2854.21,0.22092,0.7375
45,1,4293.65,2851.99,0.22085,0.73755
45,1,4295.87,2850.36,0.22079,0.73762
45,1,4297.21,2848.14,0.22072,0.73767
45,1,4298.99,2846.21,0.22066,0.73772
45,1,4300.77,2844.28,0.22059,0.73778
45,1,4302.11,2842.06,0.22052,0.73783
45,1,4302.58,2841.3,0.2205,0.73784
45,1,4303.6,2839.69,0.22044,0.73787
45,1,4304.49,2838.06,0.22039,0.7379
45,1,4304.94,2837.47,0.22037,0.73792
45,1,4306.43,2835.24,0.2203,0.73797
45,1,4307.48,2832.58,0.22021,0.738
45,1,4308.38,2830.06,0.22013,0.73803
45,1,4309.43,2827.39,0.22004,0.73806
45,1,4310.48,2824.87,0.21996,0.7381
45,1,4311.82,2822.5,0.21988,0.73814
45,1,4312.87,2819.97,0.2198,0.73817
45,1,4314.21,2817.6,0.21972,0.73822
45,1,4315.7,2815.38,0.21965,0.73827
45,1,4317.04,2813.16,0.21958,0.73831
45,1,4318.82,2811.23,0.21951,0.73837
45,1,4319.56,2810.19,0.21948,0.73839
45,1,4320.31,2809.01,0.21944,0.73842
45,1,4321.65,2806.64,0.21936,0.73846
45,1,4323.43,2804.71,0.2193,0.73852
45,1,4325.21,2802.93,0.21924,0.73858
45,1,4326.7,2800.56,0.21916,0.73863
45,1,4328.48,2798.64,0.2191,0.73868
45,1,4329.82,2796.41,0.21903,0.73873
45,1,4331.6,2794.49,0.21897,0.73879
45,1,4333.38,2792.56,0.2189,0.73884
45,1,4334.87,2790.34,0.21883,0.73889
45,1,4336.65,2788.41,0.21877,0.73895
45,1,4338.43,2786.49,0.2187,0.73901
45,1,4339.77,2784.26,0.21863,0.73905
45,1,4341.56,2782.34,0.21857,0.73911
45,1,4343.34,2780.12,0.21849,0.73917
45,1,4345.12,2778.19,0.21843,0.73923
45,1,4346.9,2776.27,0.21837,0.73928
45,1,4348.68,2774.34,0.21831,0.73934
45,1,4350.46,2772.41,0.21824,0.7394
45,1,4351.95,2770.19,0.21817,0.73945
45,1,4352.02,2770.14,0.21817,0.73945
45,1,4352.06,2770.11,0.21817,0.73945
45,1,4352.09,2770.09,0.21817,0.73945
45,1,4352.15,2770.04,0.21817,0.73946
45,1,4352.15,2770.04,0.21817,0.73946
45,1,4354.17,2768.56,0.21812,0.73952
45,1,4355.95,2766.64,0.21805,0.73958
45,1,4358.02,2765.16,0.21801,0.73965
45,1,4359.8,2763.23,0.21794,0.73971
45,1,4361.59,2761.3,0.21788,0.73976
45,1,4363.37,2759.38,0.21782,0.73982
45,1,4365.59,2757.75,0.21776,0.7399
45,1,4367.81,2756.27,0.21771,0.73997
45,1,4369.15,2753.9,0.21764,0.74001
45,1,4366.09,2750.48,0.21753,0.73991
45,1,4358.95,2741.57,0.21723,0.73967
45,1,4351.52,2732.81,0.21695,0.73943
45,1,4344.53,2723.9,0.21666,0.73919
45,1,4337.53,2714.99,0.21637,0.73896
45,1,4336.67,2712.91,0.2163,0.73893
45,1,4333.65,2703.85,0.216,0.73883
45,1,4330.33,2694.8,0.21571,0.73872
45,1,4327.31,2685.75,0.21541,0.73862
45,1,4324.44,2676.69,0.21512,0.73852
45,1,4321.42,2667.64,0.21482,0.73842
45,1,4312.94,2659.91,0.21457,0.73814
45,1,4303.29,2651.59,0.2143,0.73782
45,1,4293.63,2643.57,0.21403,0.7375
45,1,4290.14,2638.52,0.21387,0.73738
45,1,4284.17,2629.61,0.21358,0.73718
45,1,4278.2,2620.7,0.21329,0.73698
45,1,4271.93,2611.79,0.213,0.73677
45,1,4265.96,2602.88,0.21271,0.73657
45,1,4259.99,2593.97,0.21242,0.73638
45,1,4254.16,2585.06,0.21212,0.73618
45,1,4248.19,2576.15,0.21183,0.73598
45,1,4246.89,2571.84,0.21169,0.73594
45,1,4244.31,2562.79,0.2114,0.73585
45,1,4243.53,2560.06,0.21131,0.73583
45,1,4241.72,2553.74,0.2111,0.73576
45,1,4226.27,2551.04,0.21101,0.73526
45,1,4223.95,2546.89,0.21088,0.73518
45,1,4219,2537.83,0.21058,0.73501
45,1,4214.2,2528.92,0.21029,0.73485
45,1,4209.4,2519.87,0.21,0.73469
45,1,4204.6,2510.96,0.20971,0.73453
45,1,4200.27,2502.86,0.20944,0.73439
45,1,4200.26,2502.84,0.20944,0.73439
45,1,4200.25,2502.82,0.20944,0.73439
45,1,4200.24,2502.79,0.20944,0.73439
45,1,4199.8,2502.05,0.20941,0.73437
45,1,4193.52,2494.18,0.20916,0.73417
45,1,4190.3,2489.87,0.20902,0.73406
45,1,4184.32,2480.96,0.20873,0.73386
45,1,4178.49,2472.05,0.20844,0.73367
45,1,4172.65,2463.44,0.20815,0.73347
45,1,4172.5,2463.14,0.20814,0.73347
45,1,4169,2458.09,0.20798,0.73335
45,1,4162.57,2449.33,0.20769,0.73314
45,1,4159.51,2444.57,0.20754,0.73304
45,1,4159.51,2444.57,0.20754,0.73304
45,1,4156.73,2440.27,0.2074,0.73294
45,1,4154.75,2437.37,0.2073,0.73288
45,1,4157.95,2436.65,0.20728,0.73298
45,1,4161.15,2435.93,0.20726,0.73309
45,1,4164.35,2435.21,0.20723,0.73319
45,1,4167.54,2434.49,0.20721,0.7333
45,1,4170.74,2433.77,0.20718,0.7334
45,1,4173.94,2433.05,0.20716,0.73351
45,1,4177.14,2432.33,0.20714,0.73361
45,1,4180.34,2431.61,0.20711,0.73372
45,1,4183.54,2430.89,0.20709,0.73382
45,1,4186.74,2430.17,0.20707,0.73393
45,1,4189.94,2429.45,0.20704,0.73403
45,1,4193.13,2428.73,0.20702,0.73414
45,1,4196.33,2428.01,0.207,0.73424
45,1,4199.53,2427.29,0.20697,0.73435
45,1,4202.73,2426.57,0.20695,0.73445
45,1,4205.93,2425.85,0.20692,0.73456
45,1,4209.13,2425.13,0.2069,0.73466
45,1,4212.33,2424.41,0.20688,0.73477
45,1,4215.53,2423.69,0.20685,0.73487
45,1,4218.73,2422.97,0.20683,0.73498
45,1,4221.92,2422.25,0.20681,0.73508
45,1,4225.12,2421.53,0.20678,0.73519
45,1,4228.32,2420.82,0.20676,0.73529
45,1,4231.52,2420.1,0.20674,0.7354
45,1,4234.72,2419.38,0.20671,0.7355
45,1,4237.92,2418.66,0.20669,0.73561
45,1,4241.12,2417.94,0.20666,0.73571
45,1,4244.32,2417.22,0.20664,0.73582
45,1,4247.52,2416.5,0.20662,0.73592
45,1,4250.72,2415.78,0.20659,0.73603
45,1,4253.92,2415.06,0.20657,0.73613
45,1,4257.12,2414.34,0.20655,0.73624
45,1,4260.06,2411.44,0.20645,0.73633
45,1,4263,2408.54,0.20636,0.73643
45,1,4265.94,2405.64,0.20626,0.73653
45,1,4268.89,2402.74,0.20617,0.73662
45,1,4271.83,2399.84,0.20607,0.73672
45,1,4274.77,2396.94,0.20598,0.73681
45,1,4277.72,2394.05,0.20588,0.73691
45,1,4280.66,2391.15,0.20579,0.73701
45,1,4283.6,2388.25,0.20569,0.7371
45,1,4286.55,2385.35,0.2056,0.7372
45,1,4289.49,2382.45,0.2055,0.7373
45,1,4292.43,2379.55,0.20541,0.73739
45,1,4295.38,2376.65,0.20531,0.73749
45,1,4298.32,2373.75,0.20522,0.73758
45,1,4301.27,2370.85,0.20512,0.73768
45,1,4304.21,2367.96,0.20503,0.73778
45,1,4307.15,2365.06,0.20493,0.73787
45,1,4310.1,2362.16,0.20484,0.73797
45,1,4313.04,2359.26,0.20474,0.73806
45,1,4315.99,2356.36,0.20465,0.73816
45,1,4318.93,2353.46,0.20455,0.73826
45,1,4321.88,2350.56,0.20446,0.73835
45,1,4324.82,2347.66,0.20436,0.73845
45,1,4327.77,2344.76,0.20427,0.73854
45,1,4330.71,2341.87,0.20417,0.73864
45,1,4333.66,2338.97,0.20408,0.73874
45,1,4336.6,2336.07,0.20399,0.73883
45,1,4339.55,2333.17,0.20389,0.73893
45,1,4342.49,2330.27,0.2038,0.73902
45,1,4345.44,2327.37,0.2037,0.73912
45,1,4348.38,2324.47,0.20361,0.73922
45,1,4351.33,2321.57,0.20351,0.73931
45,1,4353.54,2319.14,0.20343,0.73939
45,1,4355.75,2316.71,0.20335,0.73946
45,1,4357.96,2314.27,0.20327,0.73953
45,1,4360.17,2311.84,0.20319,0.7396
45,1,4362.14,2309.28,0.20311,0.73967
45,1,4364.1,2306.72,0.20303,0.73973
45,1,4366.06,2304.17,0.20294,0.73979
45,1,4368.03,2301.61,0.20286,0.73986
45,1,4369.99,2299.05,0.20277,0.73992
45,1,4371.95,2296.49,0.20269,0.73998
45,1,4373.92,2293.94,0.20261,0.74005
45,1,4375.88,2291.38,0.20252,0.74011
45,1,4378.63,2290.27,0.20249,0.7402
45,1,4381.38,2289.17,0.20245,0.74029
45,1,4384.13,2288.06,0.20241,0.74038
45,1,4386.88,2286.95,0.20238,0.74047
45,1,4390.96,2285.11,0.20232,0.74061
45,1,4395.04,2283.27,0.20226,0.74074
45,1,4398.08,2281.9,0.20221,0.74084
45,1,4401.13,2280.52,0.20217,0.74094
45,1,4404.17,2279.15,0.20212,0.74104
45,1,4407.21,2277.77,0.20208,0.74114
45,1,4410.26,2276.4,0.20203,0.74124
45,1,4413.3,2275.02,0.20199,0.74134
45,1,4416.35,2273.65,0.20194,0.74144
45,1,4419.39,2272.27,0.2019,0.74154
45,1,4422.44,2270.9,0.20185,0.74164
45,1,4425.48,2269.52,0.20181,0.74174
45,1,4428.53,2268.15,0.20176,0.74184
45,1,4431.57,2266.77,0.20172,0.74194
45,1,4434.62,2265.4,0.20167,0.74204
45,1,4437.66,2264.02,0.20163,0.74213
45,1,4440.71,2262.65,0.20158,0.74223
45,1,4443.75,2261.27,0.20154,0.74233
45,1,4443.61,2260.83,0.20152,0.74233
45,1,4443.35,2256.08,0.20137,0.74232
45,1,4446.2,2250,0.20117,0.74241
45,1,4441.81,2245.09,0.20101,0.74227
45,1,4444.66,2239.75,0.20083,0.74236
45,1,4450.15,2236.2,0.20072,0.74254
45,1,4450.33,2236.09,0.20071,0.74254
45,1,4450.35,2236.08,0.20071,0.74254
45,1,4450.37,2236.07,0.20071,0.74254
45,1,4450.4,2236.05,0.20071,0.74255
45,1,4450.4,2236.05,0.20071,0.74255
45,1,4455.34,2233.09,0.20062,0.74271
45,1,4460.08,2231.02,0.20055,0.74286
45,1,4465.13,2227.17,0.20042,0.74303
45,1,4469.88,2224.06,0.20032,0.74318
45,1,4474.64,2220.51,0.2002,0.74334
45,1,4479.82,2218.14,0.20013,0.74351
45,1,4485.72,2218.3,0.20013,0.7437
45,1,4492.51,2218.31,0.20013,0.74392
45,1,4495.72,2223.07,0.20029,0.74403
45,1,4500.7,2227.97,0.20045,0.7442
45,1,4505.58,2227.39,0.20043,0.74436
45,1,4510.31,2226.06,0.20038,0.74451
45,1,4515.93,2224.73,0.20034,0.7447
45,1,4520.66,2223.85,0.20031,0.74485
45,1,4525.35,2228.46,0.20046,0.74501
45,1,4525.89,2233.5,0.20062,0.74502
45,1,4524.58,2236.17,0.20071,0.74498
45,1,4524.58,2236.17,0.20071,0.74498
45,1,4524.55,2236.23,0.20071,0.74498
45,1,4524.54,2236.26,0.20071,0.74498
45,1,4524.53,2236.29,0.20072,0.74498
45,1,4523.49,2238.4,0.20078,0.74495
45,1,4518.6,2240.47,0.20085,0.74479
45,1,4513.87,2241.35,0.20088,0.74463
45,1,4513.24,2246.24,0.20104,0.74461
45,1,4513.05,2250.99,0.2012,0.74461
45,1,4518.78,2253.67,0.20128,0.7448
45,1,4524.81,2256.5,0.20138,0.745
45,1,4530.55,2258.74,0.20145,0.74518
45,1,4536.15,2258.9,0.20145,0.74537
45,1,4541.45,2260.83,0.20152,0.74554
45,1,4547.48,2263.52,0.2016,0.74574
45,1,4553.64,2266.94,0.20172,0.74595
45,1,4559.68,2268.58,0.20177,0.74614
45,1,4564.55,2268.74,0.20177,0.7463
45,1,4569.71,2268.89,0.20178,0.74647
45,1,4574.58,2269.5,0.2018,0.74663
45,1,4585.61,2273.08,0.20191,0.747
45,1,4590.49,2275.96,0.20201,0.74716
45,1,4590.37,2272.01,0.20188,0.74715
45,1,4590.25,2268.05,0.20175,0.74715
45,1,4590.13,2264.1,0.20162,0.74714
45,1,4590.01,2260.15,0.20149,0.74714
45,1,4589.89,2256.19,0.20136,0.74713
45,1,4589.77,2252.24,0.20123,0.74713
45,1,4589.65,2248.28,0.2011,0.74712
45,1,4589.53,2244.33,0.20098,0.74712
45,1,4592.41,2242.55,0.20092,0.74721
45,1,4595.3,2240.76,0.20086,0.74731
45,1,4598.18,2238.98,0.2008,0.7474
45,1,4601.06,2237.2,0.20074,0.7475
45,1,4603.95,2235.42,0.20068,0.74759
45,1,4606.83,2233.63,0.20062,0.74768
45,1,4609.72,2231.85,0.20057,0.74778
45,1,4612.6,2230.07,0.20051,0.74787
45,1,4614.68,2228.78,0.20047,0.74794
45,1,4616.77,2227.49,0.20042,0.74801
45,1,4618.85,2226.21,0.20038,0.74808
45,1,4620.93,2224.92,0.20034,0.74814
45,1,4623.01,2223.64,0.2003,0.74821
45,1,4625.09,2222.35,0.20025,0.74828
45,1,4627.18,2221.06,0.20021,0.74835
45,1,4629.26,2219.78,0.20017,0.74842
45,1,4631.34,2218.49,0.20013,0.74848
45,1,4633.42,2217.2,0.20009,0.74855
45,1,4635.51,2215.92,0.20004,0.74862
45,1,4637.59,2214.63,0.2,0.74869
45,1,4639.67,2213.34,0.19996,0.74876
45,1,4641.75,2212.06,0.19992,0.74882
45,1,4643.84,2210.77,0.19988,0.74889
45,1,4645.92,2209.48,0.19983,0.74896
45,1,4644.13,2206.18,0.19973,0.7489
45,1,4642.33,2202.88,0.19962,0.74884
45,1,4640.54,2199.59,0.19951,0.74878
45,1,4638.75,2196.29,0.1994,0.74872
45,1,4636.95,2192.99,0.1993,0.74866
45,1,4635.16,2189.69,0.19919,0.7486
45,1,4633.37,2186.39,0.19908,0.74854
45,1,4631.57,2183.09,0.19897,0.74848
45,1,4629.78,2179.79,0.19886,0.74842
45,1,4627.99,2176.49,0.19876,0.74836
45,1,4626.19,2173.19,0.19865,0.7483
45,1,4624.4,2169.89,0.19854,0.74824
45,1,4622.6,2166.59,0.19843,0.74818
45,1,4620.81,2163.29,0.19833,0.74812
45,1,4619.02,2159.99,0.19822,0.74806
45,1,4617.22,2156.69,0.19811,0.748
45,1,4614.15,2154.93,0.19805,0.7479
45,1,4611.08,2153.17,0.198,0.7478
45,1,4608.01,2151.41,0.19794,0.7477
45,1,4604.94,2149.64,0.19788,0.7476
45,1,4601.87,2147.88,0.19782,0.7475
45,1,4598.8,2146.12,0.19777,0.74739
45,1,4595.72,2144.35,0.19771,0.74729
45,1,4592.65,2142.59,0.19765,0.74719
45,1,4589.58,2140.83,0.19759,0.74709
45,1,4586.51,2139.07,0.19754,0.74699
45,1,4583.44,2137.3,0.19748,0.74689
45,1,4580.37,2135.54,0.19742,0.74679
45,1,4577.3,2133.78,0.19736,0.74668
45,1,4574.23,2132.01,0.19731,0.74658
45,1,4571.15,2130.25,0.19725,0.74648
45,1,4568.08,2128.49,0.19719,0.74638
45,1,4565.01,2126.73,0.19713,0.74628
45,1,4561.94,2124.96,0.19708,0.74618
45,1,4558.87,2123.2,0.19702,0.74608
45,1,4555.79,2121.44,0.19696,0.74598
45,1,4552.72,2119.67,0.1969,0.74587
45,1,4549.65,2117.91,0.19685,0.74577
45,1,4546.58,2116.15,0.19679,0.74567
45,1,4543.51,2114.39,0.19673,0.74557
45,1,4540.43,2112.62,0.19668,0.74547
45,1,4537.36,2110.86,0.19662,0.74537
45,1,4534.29,2109.1,0.19656,0.74527
45,1,4531.22,2107.33,0.1965,0.74516
45,1,4528.14,2105.57,0.19645,0.74506
45,1,4525.07,2103.81,0.19639,0.74496
45,1,4522,2102.05,0.19633,0.74486
45,1,4518.92,2100.28,0.19627,0.74476
45,1,4514.87,2097.96,0.1962,0.74463
45,1,4510.82,2095.63,0.19612,0.74449
45,1,4506.77,2093.31,0.19605,0.74436
45,1,4502.71,2090.99,0.19597,0.74422
45,1,4498.66,2088.66,0.19589,0.74409
45,1,4494.61,2086.34,0.19582,0.74396
45,1,4490.55,2084.01,0.19574,0.74382
45,1,4486.5,2081.69,0.19567,0.74369
45,1,4486.51,2077.79,0.19554,0.74369
45,1,4486.52,2073.89,0.19541,0.74369
45,1,4486.52,2069.99,0.19529,0.74369
45,1,4486.53,2066.09,0.19516,0.74369
45,1,4486.54,2062.19,0.19503,0.74369
45,1,4486.55,2058.29,0.1949,0.74369
45,1,4486.55,2054.39,0.19478,0.74368
45,1,4486.56,2050.49,0.19465,0.74368
45,1,4486.57,2046.59,0.19452,0.74368
45,1,4486.57,2042.69,0.19439,0.74368
45,1,4486.58,2038.79,0.19427,0.74368
45,1,4486.59,2034.88,0.19414,0.74368
45,1,4486.6,2030.98,0.19401,0.74368
45,1,4486.6,2027.08,0.19388,0.74368
45,1,4486.61,2023.18,0.19376,0.74368
45,1,4486.62,2019.28,0.19363,0.74368
45,1,4485.89,2017.95,0.19359,0.74365
45,1,4481.02,2016.6,0.19354,0.74349
45,1,4471.58,2014.21,0.19346,0.74318
45,1,4462.15,2011.68,0.19338,0.74287
45,1,4452.71,2009.14,0.1933,0.74256
45,1,4443.27,2006.6,0.19322,0.74225
45,1,4433.97,2004.51,0.19315,0.74195
45,1,4428.96,2002.87,0.1931,0.74178
45,1,4428.37,2002.48,0.19308,0.74176
45,1,4428.37,2002.48,0.19308,0.74176
45,1,4428.37,2002.48,0.19308,0.74176
45,1,4419.4,1996.62,0.19289,0.74147
45,1,4409.84,1990.52,0.19269,0.74115
45,1,4400.28,1983.98,0.19248,0.74084
45,1,4390.72,1977.73,0.19228,0.74052
45,1,4381.16,1971.18,0.19206,0.74021
45,1,4379.54,1970.14,0.19203,0.74015
45,1,4370.35,1973.1,0.19213,0.73985
45,1,4361.17,1976.05,0.19222,0.73955
45,1,4353.46,1979.01,0.19232,0.7393
45,1,4351.85,1976.93,0.19225,0.73925
45,1,4349.94,1975.15,0.19219,0.73918
45,1,4347.73,1973.81,0.19215,0.73911
45,1,4345.82,1972.02,0.19209,0.73905
45,1,4342.42,1971.87,0.19209,0.73894
45,1,4339.02,1972.31,0.1921,0.73882
45,1,4336.06,1973.2,0.19213,0.73873
45,1,4332.8,1973.64,0.19215,0.73862
45,1,4329.4,1974.23,0.19216,0.73851
45,1,4326.14,1974.67,0.19218,0.7384
45,1,4322.44,1974.81,0.19218,0.73828
45,1,4319.34,1974.21,0.19216,0.73818
45,1,4317.43,1972.58,0.19211,0.73812
45,1,4315.52,1970.8,0.19205,0.73805
45,1,4313.17,1969.46,0.19201,0.73798
45,1,4312.5,1968.83,0.19199,0.73795
45,1,4312.47,1968.8,0.19199,0.73795
45,1,4312.44,1968.77,0.19199,0.73795
45,1,4312.37,1968.71,0.19199,0.73795
45,1,4312.37,1968.71,0.19199,0.73795
45,1,4311.26,1967.67,0.19195,0.73791
45,1,4308.61,1966.63,0.19192,0.73783
45,1,4305.95,1965.74,0.19189,0.73774
45,1,4303.3,1964.69,0.19185,0.73765
45,1,4300.34,1964.1,0.19184,0.73755
45,1,4297.39,1963.5,0.19182,0.73746
45,1,4294.29,1962.9,0.1918,0.73736
45,1,4294.15,1962.87,0.1918,0.73735
45,1,4291.34,1962.3,0.19178,0.73726
45,1,4288.39,1961.7,0.19176,0.73716
45,1,4284.99,1961.4,0.19175,0.73705
45,1,4281.29,1961.7,0.19176,0.73693
45,1,4277.45,1961.84,0.19176,0.7368
45,1,4274.19,1962.28,0.19178,0.7367
45,1,4271.23,1963.17,0.19181,0.7366
45,1,4268.26,1964.05,0.19184,0.7365
45,1,4266.04,1965.68,0.19189,0.73643
45,1,4263.51,1966.87,0.19193,0.73635
45,1,4260.55,1967.75,0.19196,0.73625
45,1,4257.59,1968.64,0.19199,0.73615
45,1,4253.89,1968.63,0.19199,0.73603
45,1,4253.89,1968.64,0.19199,0.73603
45,1,4253.22,1968.69,0.19199,0.73601
45,1,4252.89,1968.71,0.19199,0.736
45,1,4252.54,1968.74,0.19199,0.73599
45,1,4250.2,1968.93,0.192,0.73591
45,1,4248.01,1968.73,0.19199,0.73584
45,1,4248.01,1968.73,0.19199,0.73584
45,1,4247.69,1968.71,0.19199,0.73583
45,1,4247.39,1968.68,0.19199,0.73582
45,1,4246.8,1968.63,0.19199,0.7358
45,1,4246.8,1968.63,0.19199,0.7358
45,1,4243.55,1968.47,0.19198,0.73569
45,1,4241.63,1967.43,0.19195,0.73563
45,1,4238.23,1967.13,0.19194,0.73552
45,1,4234.83,1967.72,0.19196,0.73541
45,1,4234.09,1967.72,0.19196,0.73538
45,1,4230.83,1968.61,0.19199,0.73528
45,1,4227.88,1968.01,0.19197,0.73518
45,1,4225.52,1966.67,0.19192,0.7351
45,1,4223.61,1964.89,0.19186,0.73504
45,1,4222,1962.81,0.1918,0.73498
45,1,4220.39,1960.58,0.19172,0.73493
45,1,4218.48,1958.94,0.19167,0.73487
45,1,4215.52,1958.35,0.19165,0.73477
45,1,4212.12,1958.79,0.19167,0.73466
45,1,4208.42,1958.93,0.19167,0.73454
45,1,4206.21,1957.59,0.19163,0.73447
45,1,4204.15,1955.81,0.19157,0.7344
45,1,4202.69,1953.73,0.1915,0.73435
45,1,4201.82,1950.76,0.1914,0.73432
45,1,4200.95,1947.94,0.19131,0.73429
45,1,4199.64,1945.41,0.19123,0.73425
45,1,4196.68,1944.82,0.19121,0.73415
45,1,4193.43,1945.26,0.19122,0.73404
45,1,4190.02,1945.85,0.19124,0.73393
45,1,4186.63,1945.54,0.19123,0.73382
