,household_id,household_id2,rural,saq01,saq02,saq03,saq06,saq08,hh_saq09,hh_saq11,hh_saq12
3573,7080300206090,70803088800206090,1,7,8,3,2,90,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3574,7080300206109,70803088800206109,1,7,8,3,2,109,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3575,7080300206127,70803088800206127,1,7,8,3,2,127,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3576,7080300206147,70803088800206147,1,7,8,3,2,147,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3577,7080300206165,70803088800206165,1,7,8,3,2,165,11.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3578,7080301501008,70803088801501008,1,7,8,3,15,8,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3579,7080301501019,70803088801501019,1,7,8,3,15,19,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3580,7080301501034,70803088801501034,1,7,8,3,15,34,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3581,7080301501049,70803088801501049,1,7,8,3,15,49,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3582,7080301501064,70803088801501064,1,7,8,3,15,64,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3583,7080301501079,70803088801501079,1,7,8,3,15,79,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3584,7080301501094,70803088801501094,1,7,8,3,15,94,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3585,7080301501109,70803088801501109,1,7,8,3,15,109,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3586,7080301501124,70803088801501124,1,7,8,3,15,124,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3587,7080301501125,70803088801501125,1,7,8,3,15,125,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3588,7090200503002,70902088800503002,1,7,9,2,5,2,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3589,7090200503012,70902088800503012,1,7,9,2,5,12,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3590,7090200503017,70902088800503017,1,7,9,2,5,17,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3591,7090200503027,70902088800503027,1,7,9,2,5,27,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3592,7090200503032,70902088800503032,1,7,9,2,5,32,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3593,7090200503047,70902088800503047,1,7,9,2,5,47,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3594,7090200503062,70902088800503062,1,7,9,2,5,62,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3595,7090200503077,70902088800503077,1,7,9,2,5,77,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3596,7090200503092,70902088800503092,1,7,9,2,5,92,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3597,7090200503107,70902088800503107,1,7,9,2,5,107,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3598,7090200503122,70902088800503122,1,7,9,2,5,122,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3599,7090200503137,70902088800503137,1,7,9,2,5,137,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3600,7090500303002,70905088800303002,1,7,9,5,3,2,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3601,7090500303012,70905088800303012,1,7,9,5,3,12,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3602,7090500303017,70905088800303017,1,7,9,5,3,17,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3603,7090500303027,70905088800303027,1,7,9,5,3,27,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3604,7090500303032,70905088800303032,1,7,9,5,3,32,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3605,7090500303047,70905088800303047,1,7,9,5,3,47,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3606,7090500303062,70905088800303062,1,7,9,5,3,62,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3607,7090500303077,70905088800303077,1,7,9,5,3,77,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3608,7090500303092,70905088800303092,1,7,9,5,3,92,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3609,7090500303107,70905088800303107,1,7,9,5,3,107,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3610,7090500303122,70905088800303122,1,7,9,5,3,122,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3611,7090500303137,70905088800303137,1,7,9,5,3,137,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3612,7090600104022,70906010100104022,2,7,9,6,1,22,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3613,7090600104033,70906010100104033,2,7,9,6,1,33,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3614,7090600104044,70906010100104044,2,7,9,6,1,44,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3615,7090600104055,70906010100104055,2,7,9,6,1,55,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3616,7090600104066,70906010100104066,2,7,9,6,1,66,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3617,7090600104077,70906010100104077,2,7,9,6,1,77,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3618,7090600104088,70906010100104088,2,7,9,6,1,88,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3619,7090600104099,70906010100104099,2,7,9,6,1,99,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3620,7090600104110,70906010100104110,2,7,9,6,1,110,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3621,7090600104121,70906010100104121,2,7,9,6,1,121,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3622,7090701501002,70907088801501002,1,7,9,7,15,2,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3623,7090701501017,70907088801501017,1,7,9,7,15,17,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3624,7090701501032,70907088801501032,1,7,9,7,15,32,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3625,7090701501047,70907088801501047,1,7,9,7,15,47,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3626,7090701501077,70907088801501077,1,7,9,7,15,77,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3627,7090701501092,70907088801501092,1,7,9,7,15,92,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3628,7090701501107,70907088801501107,1,7,9,7,15,107,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3629,7090701501122,70907088801501122,1,7,9,7,15,122,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3630,7090701501137,70907088801501137,1,7,9,7,15,137,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3631,7090900601028,70909088800601028,1,7,9,9,6,28,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3632,7090900601052,70909088800601052,1,7,9,9,6,52,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3633,7090900601076,70909088800601076,1,7,9,9,6,76,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3634,7090900601100,70909088800601100,1,7,9,9,6,100,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3635,7090900601124,70909088800601124,1,7,9,9,6,124,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3636,7090900601129,70909088800601129,1,7,9,9,6,129,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3637,7090900601150,70909088800601150,1,7,9,9,6,150,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3638,7090900601174,70909088800601174,1,7,9,9,6,174,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3639,7090900601198,70909088800601198,1,7,9,9,6,198,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3640,7090900601222,70909088800601222,1,7,9,9,6,222,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3641,7100100403004,71001088800403004,1,7,10,1,4,4,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3642,7100100403022,71001088800403022,1,7,10,1,4,22,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3643,7100100403031,71001088800403031,1,7,10,1,4,31,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3644,7100100403049,71001088800403049,1,7,10,1,4,49,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3645,7100100403058,71001088800403058,1,7,10,1,4,58,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3646,7100100403085,71001088800403085,1,7,10,1,4,85,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3647,7100100403112,71001088800403112,1,7,10,1,4,112,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3648,7100100403139,71001088800403139,1,7,10,1,4,139,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3649,7100100403166,71001088800403166,1,7,10,1,4,166,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3650,7100100403193,71001088800403193,1,7,10,1,4,193,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3651,7100100403220,71001088800403220,1,7,10,1,4,220,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3652,7100100403247,71001088800403247,1,7,10,1,4,247,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3653,7100301001007,71003088801001007,1,7,10,3,10,7,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3654,7100301001028,71003088801001028,1,7,10,3,10,28,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3655,7100301001049,71003088801001049,1,7,10,3,10,49,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3656,7100301001071,71003088801001071,1,7,10,3,10,71,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3657,7100301001076,71003088801001076,1,7,10,3,10,76,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3658,7100301001092,71003088801001092,1,7,10,3,10,92,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3659,7100301001113,71003088801001113,1,7,10,3,10,113,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3660,7100301001148,71003088801001148,1,7,10,3,10,148,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3661,7100301001155,71003088801001155,1,7,10,3,10,155,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3662,7100301001190,71003088801001190,1,7,10,3,10,190,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3663,7100301001239,71003088801001239,1,7,10,3,10,239,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3664,7100602401006,71006088802401006,1,7,10,6,24,6,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3665,7100602401024,71006088802401024,1,7,10,6,24,24,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3666,7100602401042,71006088802401042,1,7,10,6,24,42,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3667,7100602401060,71006088802401060,1,7,10,6,24,60,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3668,7100602401061,71006088802401061,1,7,10,6,24,61,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3669,7100602401065,71006088802401065,1,7,10,6,24,65,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3670,7100602401082,71006088802401082,1,7,10,6,24,82,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3671,7100602401100,71006088802401100,1,7,10,6,24,100,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3672,7100602401118,71006088802401118,1,7,10,6,24,118,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3673,7100602401136,71006088802401136,1,7,10,6,24,136,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3674,7100602401154,71006088802401154,1,7,10,6,24,154,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3675,7100602401172,71006088802401172,1,7,10,6,24,172,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3676,7100800105028,71008088800105028,2,7,10,8,1,28,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3677,7100800105058,71008088800105058,2,7,10,8,1,58,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3678,7100800105073,71008088800105073,2,7,10,8,1,73,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3679,7100800105088,71008088800105088,2,7,10,8,1,88,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3680,7100800105103,71008088800105103,2,7,10,8,1,103,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3681,7100800105118,71008088800105118,2,7,10,8,1,118,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3682,7100800105133,71008088800105133,2,7,10,8,1,133,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3683,7100800105148,71008088800105148,2,7,10,8,1,148,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3684,7100800105163,71008088800105163,2,7,10,8,1,163,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3685,7100800105178,71008088800105178,2,7,10,8,1,178,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3686,7100901703002,71009088801703002,1,7,10,9,17,2,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3687,7100901703014,71009088801703014,1,7,10,9,17,14,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3688,7100901703020,71009088801703020,1,7,10,9,17,20,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3689,7100901703032,71009088801703032,1,7,10,9,17,32,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3690,7100901703038,71009088801703038,1,7,10,9,17,38,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3691,7100901703056,71009088801703056,1,7,10,9,17,56,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3692,7100901703074,71009088801703074,1,7,10,9,17,74,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3693,7100901703092,71009088801703092,1,7,10,9,17,92,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3694,7100901703110,71009088801703110,1,7,10,9,17,110,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3695,7100901703128,71009088801703128,1,7,10,9,17,128,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3696,7100901703146,71009088801703146,1,7,10,9,17,146,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3697,7100901703164,71009088801703164,1,7,10,9,17,164,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3698,7101202901004,71012088802901004,1,7,10,12,29,4,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3699,7101202901020,71012088802901020,1,7,10,12,29,20,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3700,7101202901028,71012088802901028,1,7,10,12,29,28,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3701,7101202901044,71012088802901044,1,7,10,12,29,44,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3702,7101202901052,71012088802901052,1,7,10,12,29,52,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3703,7101202901076,71012088802901076,1,7,10,12,29,76,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3704,7101202901100,71012088802901100,1,7,10,12,29,100,11.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3705,7101202901124,71012088802901124,1,7,10,12,29,124,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3706,7101202901148,71012088802901148,1,7,10,12,29,148,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3707,7101202901172,71012088802901172,1,7,10,12,29,172,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3708,7101202901196,71012088802901196,1,7,10,12,29,196,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3709,7101202901220,71012088802901220,1,7,10,12,29,220,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3710,7101600109011,71016010100109011,3,7,10,16,1,11,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3711,7101600109031,71016010100109031,3,7,10,16,1,31,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3712,7101600109051,71016010100109051,3,7,10,16,1,51,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3713,7101600109075,71016010100109075,3,7,10,16,1,75,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3714,7101600109091,71016010100109091,3,7,10,16,1,91,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3715,7101600109111,71016010100109111,3,7,10,16,1,111,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3716,7101600109131,71016010100109131,3,7,10,16,1,131,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3717,7101600109151,71016010100109151,3,7,10,16,1,151,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3718,7101600109171,71016010100109171,3,7,10,16,1,171,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3719,7101600109191,71016010100109191,3,7,10,16,1,191,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3720,7101600109211,71016010100109211,3,7,10,16,1,211,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3721,7101600109231,71016010100109231,3,7,10,16,1,231,9.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3722,7101600109251,71016010100109251,3,7,10,16,1,251,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3723,7101600109271,71016010100109271,3,7,10,16,1,271,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3724,7101600109291,71016010100109291,3,7,10,16,1,291,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3725,7110100201039,71101088800201039,1,7,11,1,2,39,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3726,7110100201072,71101088800201072,1,7,11,1,2,72,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3727,7110100201105,71101088800201105,1,7,11,1,2,105,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3728,7110100201171,71101088800201171,1,7,11,1,2,171,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3729,7110100201204,71101088800201204,1,7,11,1,2,204,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3730,7110100201270,71101088800201270,1,7,11,1,2,270,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3731,7110100201303,71101088800201303,1,7,11,1,2,303,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3732,7110301302003,71103088801302003,1,7,11,3,13,3,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3733,7110301302017,71103088801302017,1,7,11,3,13,17,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3734,7110301302024,71103088801302024,1,7,11,3,13,24,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3735,7110301302038,71103088801302038,1,7,11,3,13,38,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3736,7110301302045,71103088801302045,1,7,11,3,13,45,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3737,7110301302066,71103088801302066,1,7,11,3,13,66,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3738,7110301302087,71103088801302087,1,7,11,3,13,87,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3739,7110301302108,71103088801302108,1,7,11,3,13,108,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3740,7110301302129,71103088801302129,1,7,11,3,13,129,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3741,7110301302150,71103088801302150,1,7,11,3,13,150,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3742,7110301302171,71103088801302171,1,7,11,3,13,171,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3743,7110301302192,71103088801302192,1,7,11,3,13,192,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3744,7110400302027,71104010100302027,2,7,11,4,3,27,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3745,7110400302042,71104010100302042,2,7,11,4,3,42,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3746,7110400302057,71104010100302057,2,7,11,4,3,57,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3747,7110400302072,71104010100302072,2,7,11,4,3,72,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3748,7110400302087,71104010100302087,2,7,11,4,3,87,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3749,7110400302102,71104010100302102,2,7,11,4,3,102,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3750,7110400302132,71104010100302132,2,7,11,4,3,132,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3751,7110400302147,71104010100302147,2,7,11,4,3,147,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3752,7110400302162,71104010100302162,2,7,11,4,3,162,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3753,7110400302177,71104010100302177,2,7,11,4,3,177,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3754,7110401603001,71104088801603001,1,7,11,4,16,1,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3755,7110401603013,71104088801603013,1,7,11,4,16,13,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3756,7110401603019,71104088801603019,1,7,11,4,16,19,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3757,7110401603031,71104088801603031,1,7,11,4,16,31,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3758,7110401603037,71104088801603037,1,7,11,4,16,37,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3759,7110401603055,71104088801603055,1,7,11,4,16,55,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3760,7110401603073,71104088801603073,1,7,11,4,16,73,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3761,7110401603109,71104088801603109,1,7,11,4,16,109,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3762,7110401603127,71104088801603127,1,7,11,4,16,127,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3763,7110401603145,71104088801603145,1,7,11,4,16,145,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3764,7110401603163,71104088801603163,1,7,11,4,16,163,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3765,7110502003003,71105088802003003,1,7,11,5,20,3,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3766,7110502003015,71105088802003015,1,7,11,5,20,15,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3767,7110502003021,71105088802003021,1,7,11,5,20,21,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3768,7110502003033,71105088802003033,1,7,11,5,20,33,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3769,7110502003039,71105088802003039,1,7,11,5,20,39,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3770,7110502003057,71105088802003057,1,7,11,5,20,57,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3771,7110502003075,71105088802003075,1,7,11,5,20,75,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3772,7110502003093,71105088802003093,1,7,11,5,20,93,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3773,7110502003111,71105088802003111,1,7,11,5,20,111,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3774,7110502003129,71105088802003129,1,7,11,5,20,129,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3775,7110502003147,71105088802003147,1,7,11,5,20,147,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3776,7110800501002,71108088800501002,1,7,11,8,5,2,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3777,7110800501014,71108088800501014,1,7,11,8,5,14,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3778,7110800501026,71108088800501026,1,7,11,8,5,26,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3779,7110800501038,71108088800501038,1,7,11,8,5,38,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3780,7110800501059,71108088800501059,1,7,11,8,5,59,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3781,7110800501075,71108088800501075,1,7,11,8,5,75,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3782,7110800501087,71108088800501087,1,7,11,8,5,87,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3783,7110800501099,71108088800501099,1,7,11,8,5,99,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3784,7110800501111,71108088800501111,1,7,11,8,5,111,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3785,7111100401002,71111010100401002,3,7,11,11,4,2,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3786,7111100401011,71111010100401011,3,7,11,11,4,11,3.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3787,7111100401020,71111010100401020,3,7,11,11,4,20,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3788,7111100401029,71111010100401029,3,7,11,11,4,29,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3789,7111100401038,71111010100401038,3,7,11,11,4,38,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3790,7111100401047,71111010100401047,3,7,11,11,4,47,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3791,7111100401056,71111010100401056,3,7,11,11,4,56,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3792,7111100401065,71111010100401065,3,7,11,11,4,65,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3793,7111100401092,71111010100401092,3,7,11,11,4,92,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3794,7111100401101,71111010100401101,3,7,11,11,4,101,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3795,7111100401119,71111010100401119,3,7,11,11,4,119,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3796,7111100401128,71111010100401128,3,7,11,11,4,128,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3797,7120100102002,71201088800102002,1,7,12,1,1,2,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3798,7120100102020,71201088800102020,1,7,12,1,1,20,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3799,7120100102038,71201088800102038,1,7,12,1,1,38,10.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3800,7120100102056,71201088800102056,1,7,12,1,1,56,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3801,7120100102074,71201088800102074,1,7,12,1,1,74,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3802,7120100102093,71201088800102093,1,7,12,1,1,93,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3803,7120100102111,71201088800102111,1,7,12,1,1,111,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3804,7120100102132,71201088800102132,1,7,12,1,1,132,7.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3805,7120100102140,71201088800102140,1,7,12,1,1,140,2.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3806,7120100102151,71201088800102151,1,7,12,1,1,151,5.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3807,7120100102170,71201088800102170,1,7,12,1,1,170,8.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3808,7120100102191,71201088800102191,1,7,12,1,1,191,1.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3809,7120101602001,71201088801602001,1,7,12,1,16,1,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3810,7120101602009,71201088801602009,1,7,12,1,16,9,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3811,7120101602013,71201088801602013,1,7,12,1,16,13,6.0,**CONFIDENTIAL**,**CONFIDENTIAL**
3812,7120101602021,71201088801602021,1,7,12,1,16,21,4.0,**CONFIDENTIAL**,**CONFIDENTIAL**
