household_id,household_id2,rural,pw_w3,saq01,saq03,saq06,saq08,hh_s5cq03
4.1302E+12,4.13021E+16,1,7820.263672,4,2,11,147,1
4.1302E+12,4.13021E+16,1,7820.263672,4,2,11,165,1
4.1302E+12,4.13021E+16,1,7820.263672,4,2,11,183,1
4.1305E+12,4.1305E+16,2,5803.145508,4,5,1,13,1
4.1305E+12,4.1305E+16,2,5803.145508,4,5,1,31,1
4.1305E+12,4.1305E+16,2,5803.145508,4,5,1,49,2
4.1305E+12,4.1305E+16,2,5803.145508,4,5,1,67,2
4.1305E+12,4.1305E+16,2,5803.145508,4,5,1,121,2
4.1305E+12,4.1305E+16,2,5803.145508,4,5,1,157,2
4.1305E+12,4.1305E+16,2,5803.145508,4,5,1,193,1
4.1305E+12,4.1305E+16,2,5803.145508,4,5,1,211,1
4.1306E+12,4.13061E+16,1,342.7243958,4,6,2,3,1
4.1306E+12,4.13061E+16,1,7094.395508,4,6,2,5,1
4.1306E+12,4.13061E+16,1,7094.395508,4,6,2,23,2
4.1306E+12,4.13061E+16,1,7094.395508,4,6,2,41,2
4.1306E+12,4.13061E+16,1,7094.395508,4,6,2,59,2
4.1306E+12,4.13061E+16,1,7094.395508,4,6,2,77,2
4.1306E+12,4.13061E+16,1,7094.395508,4,6,2,95,1
4.1306E+12,4.13061E+16,1,7094.395508,4,6,2,113,2
4.1306E+12,4.13061E+16,1,7094.395508,4,6,2,131,1
4.1306E+12,4.13061E+16,1,7094.395508,4,6,2,149,1
4.1306E+12,4.13061E+16,1,7094.395508,4,6,2,167,1
4.1306E+12,4.13061E+16,1,342.7243958,4,6,2,191,2
4.1309E+12,4.13091E+16,1,9283.557617,4,9,10,4,2
4.1309E+12,4.13091E+16,1,9283.557617,4,9,10,14,2
4.1309E+12,4.13091E+16,1,9283.557617,4,9,10,19,2
4.1309E+12,4.13091E+16,1,9283.557617,4,9,10,29,1
4.1309E+12,4.13091E+16,1,9283.557617,4,9,10,34,2
4.1309E+12,4.13091E+16,1,9283.557617,4,9,10,49,2
4.1309E+12,4.13091E+16,1,9283.557617,4,9,10,64,2
4.1309E+12,4.13091E+16,1,9283.557617,4,9,10,79,2
4.1309E+12,4.13091E+16,1,9283.557617,4,9,10,94,2
4.1309E+12,4.13091E+16,1,9283.557617,4,9,10,109,2
4.1309E+12,4.13091E+16,1,9283.557617,4,9,10,124,2
4.1309E+12,4.13091E+16,1,9283.557617,4,9,10,139,2
4.1314E+12,4.1314E+16,3,8512.910156,4,14,3,13,2
4.1314E+12,4.1314E+16,3,8512.910156,4,14,3,44,2
4.1314E+12,4.1314E+16,3,8512.910156,4,14,3,75,1
4.1314E+12,4.1314E+16,3,8512.910156,4,14,3,106,1
4.1314E+12,4.1314E+16,3,8512.910156,4,14,3,168,2
4.1314E+12,4.1314E+16,3,8512.910156,4,14,3,199,2
4.1314E+12,4.1314E+16,3,8512.910156,4,14,3,261,2
4.1314E+12,4.1314E+16,3,8512.910156,4,14,3,292,2
4.1314E+12,4.1314E+16,3,8512.910156,4,14,3,354,2
4.1314E+12,4.1314E+16,3,8512.910156,4,14,3,385,2
4.1314E+12,4.1314E+16,3,8512.910156,4,14,3,447,2
4.1402E+12,4.14021E+16,1,8267.568359,4,2,27,2,2
4.1402E+12,4.14021E+16,1,8267.568359,4,2,27,12,1
4.1402E+12,4.14021E+16,1,8267.568359,4,2,27,17,2
4.1402E+12,4.14021E+16,1,8267.568359,4,2,27,27,2
4.1402E+12,4.14021E+16,1,8267.568359,4,2,27,32,2
4.1402E+12,4.14021E+16,1,8267.568359,4,2,27,47,2
4.1402E+12,4.14021E+16,1,8267.568359,4,2,27,62,2
4.1402E+12,4.14021E+16,1,8267.568359,4,2,27,77,2
4.1402E+12,4.14021E+16,1,8267.568359,4,2,27,92,2
4.1402E+12,4.14021E+16,1,8267.568359,4,2,27,107,2
4.1402E+12,4.14021E+16,1,8267.568359,4,2,27,122,2
4.1402E+12,4.14021E+16,1,8267.568359,4,2,27,137,2
4.1405E+12,4.14051E+16,1,7351.91748,4,5,19,3,1
4.1405E+12,4.14051E+16,1,7351.91748,4,5,19,13,1
4.1405E+12,4.14051E+16,1,7351.91748,4,5,19,18,1
4.1405E+12,4.14051E+16,1,7351.91748,4,5,19,28,1
4.1405E+12,4.14051E+16,1,7351.91748,4,5,19,33,1
4.1405E+12,4.14051E+16,1,7351.91748,4,5,19,48,1
4.1405E+12,4.14051E+16,1,7351.91748,4,5,19,63,1
4.1405E+12,4.14051E+16,1,7351.91748,4,5,19,78,1
4.1405E+12,4.14051E+16,1,7351.91748,4,5,19,93,2
4.1405E+12,4.14051E+16,1,7351.91748,4,5,19,108,2
4.1405E+12,4.14051E+16,1,7351.91748,4,5,19,123,1
4.1405E+12,4.14051E+16,1,7351.91748,4,5,19,138,1
4.1409E+12,4.14091E+16,1,6370.345215,4,9,5,4,2
4.1409E+12,4.14091E+16,1,6370.345215,4,9,5,19,1
4.1409E+12,4.14091E+16,1,6370.345215,4,9,5,34,2
4.1409E+12,4.14091E+16,1,6370.345215,4,9,5,55,2
4.1409E+12,4.14091E+16,1,6370.345215,4,9,5,81,2
4.1409E+12,4.14091E+16,1,6370.345215,4,9,5,105,2
4.1409E+12,4.14091E+16,1,6370.345215,4,9,5,136,1
4.1409E+12,4.14091E+16,1,24724.90039,4,9,5,154,2
4.1409E+12,4.14091E+16,1,6370.345215,4,9,5,157,2
4.1409E+12,4.14091E+16,1,6370.345215,4,9,5,178,2
4.1501E+12,4.1501E+16,3,5901.021973,4,1,1,13,1
4.1501E+12,4.1501E+16,3,5901.021973,4,1,1,29,1
4.1501E+12,4.1501E+16,3,5901.021973,4,1,1,77,1
4.1501E+12,4.1501E+16,3,5901.021973,4,1,1,93,2
4.1501E+12,4.1501E+16,3,5901.021973,4,1,1,125,1
4.1501E+12,4.1501E+16,3,5901.021973,4,1,1,141,1
4.1501E+12,4.1501E+16,3,5901.021973,4,1,1,157,1
4.1501E+12,4.1501E+16,3,5901.021973,4,1,1,173,2
4.1501E+12,4.1501E+16,3,5901.021973,4,1,1,189,2
4.1501E+12,4.1501E+16,3,5901.021973,4,1,1,237,2
4.1501E+12,4.1501E+16,3,2936.171143,4,1,3,1,1
4.1501E+12,4.1501E+16,3,2936.171143,4,1,3,26,1
4.1501E+12,4.1501E+16,3,2936.171143,4,1,3,101,1
4.1501E+12,4.1501E+16,3,2936.171143,4,1,3,126,1
4.1501E+12,4.1501E+16,3,2936.171143,4,1,3,151,1
4.1501E+12,4.1501E+16,3,2936.171143,4,1,3,201,1
4.1501E+12,4.1501E+16,3,2936.171143,4,1,3,226,1
4.1501E+12,4.1501E+16,3,2936.171143,4,1,3,251,2
4.1501E+12,4.1501E+16,3,2936.171143,4,1,3,276,1
4.1501E+12,4.1501E+16,3,2936.171143,4,1,3,301,2
4.1501E+12,4.1501E+16,3,2936.171143,4,1,3,351,2
4.1501E+12,4.1501E+16,3,2154.638916,4,1,5,4,2
4.1501E+12,4.1501E+16,3,2154.638916,4,1,5,14,2
4.1501E+12,4.1501E+16,3,2154.638916,4,1,5,34,1
4.1501E+12,4.1501E+16,3,2154.638916,4,1,5,44,1
4.1501E+12,4.1501E+16,3,2154.638916,4,1,5,54,2
4.1501E+12,4.1501E+16,3,2154.638916,4,1,5,74,2
4.1501E+12,4.1501E+16,3,2154.638916,4,1,5,84,1
4.1501E+12,4.1501E+16,3,2154.638916,4,1,5,104,2
4.1501E+12,4.1501E+16,3,2154.638916,4,1,5,114,2
4.1501E+12,4.1501E+16,3,2154.638916,4,1,5,134,2
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,15,1
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,32,2
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,49,2
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,83,2
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,100,1
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,117,2
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,134,2
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,151,1
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,153,1
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,168,2
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,185,1
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,202,2
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,219,1
4.1501E+12,4.1501E+16,3,1932.925781,4,1,9,266,1
4.1501E+12,4.1501E+16,3,1921.240845,4,1,11,13,2
4.1501E+12,4.1501E+16,3,1921.240845,4,1,11,26,1
4.1501E+12,4.1501E+16,3,1921.240845,4,1,11,52,2
4.1501E+12,4.1501E+16,3,1921.240845,4,1,11,65,1
4.1501E+12,4.1501E+16,3,1921.240845,4,1,11,91,1
4.1501E+12,4.1501E+16,3,1921.240845,4,1,11,104,1
4.1501E+12,4.1501E+16,3,1921.240845,4,1,11,117,1
4.1501E+12,4.1501E+16,3,1921.240845,4,1,11,130,1
4.1501E+12,4.1501E+16,3,1921.240845,4,1,11,143,1
4.1501E+12,4.1501E+16,3,1921.240845,4,1,11,156,1
4.1501E+12,4.1501E+16,3,1921.240845,4,1,11,195,1
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,9,2
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,20,2
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,31,2
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,53,1
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,75,2
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,86,2
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,97,1
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,108,2
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,119,2
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,130,2
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,141,2
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,152,1
4.1501E+12,4.1501E+16,3,1522.441528,4,1,14,163,2
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,11,2
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,26,1
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,41,1
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,56,1
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,71,1
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,86,2
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,101,2
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,116,2
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,131,2
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,146,2
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,161,2
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,176,1
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,191,2
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,206,1
4.1601E+12,4.1601E+16,3,1520.746948,4,1,6,221,1
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,1,2
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,9,2
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,17,1
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,25,2
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,33,2
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,41,1
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,49,2
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,57,2
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,65,2
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,73,2
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,81,2
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,89,2
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,105,2
4.1601E+12,4.1601E+16,3,948.2732544,4,1,11,113,2
4.1703E+12,4.17031E+16,1,9097.555664,4,3,19,5,1
4.1703E+12,4.17031E+16,1,9097.555664,4,3,19,29,2
4.1703E+12,4.17031E+16,1,9097.555664,4,3,19,53,2
4.1703E+12,4.17031E+16,1,9097.555664,4,3,19,101,2
4.1703E+12,4.17031E+16,1,9097.555664,4,3,19,125,2
4.1703E+12,4.17031E+16,1,9097.555664,4,3,19,149,2
4.1703E+12,4.17031E+16,1,9097.555664,4,3,19,173,2
4.1703E+12,4.17031E+16,1,9097.555664,4,3,19,198,2
4.1703E+12,4.17031E+16,1,702.513916,4,3,19,222,2
4.1703E+12,4.17031E+16,1,9097.555664,4,3,19,223,2
4.1703E+12,4.17031E+16,1,702.513916,4,3,19,258,1
4.1706E+12,4.1706E+16,3,12037.01074,4,6,1,13,1
4.1706E+12,4.1706E+16,3,12037.01074,4,6,1,32,1
4.1706E+12,4.1706E+16,3,12037.01074,4,6,1,51,2
4.1706E+12,4.1706E+16,3,12037.01074,4,6,1,108,1
4.1706E+12,4.1706E+16,3,12037.01074,4,6,1,127,2
4.1706E+12,4.1706E+16,3,12037.01074,4,6,1,146,1
4.1706E+12,4.1706E+16,3,12037.01074,4,6,1,222,1
4.1706E+12,4.1706E+16,3,12037.01074,4,6,1,241,1
4.1706E+12,4.1706E+16,3,12037.01074,4,6,1,279,1
4.1707E+12,4.17071E+16,1,11831.58203,4,7,2,4,1
4.1707E+12,4.17071E+16,1,11831.58203,4,7,2,19,1
4.1707E+12,4.17071E+16,1,11831.58203,4,7,2,34,1
4.1707E+12,4.17071E+16,1,11831.58203,4,7,2,49,1
4.1707E+12,4.17071E+16,1,11831.58203,4,7,2,64,2
4.1707E+12,4.17071E+16,1,758.4347534,4,7,2,72,1
4.1707E+12,4.17071E+16,1,11831.58203,4,7,2,80,1
4.1707E+12,4.17071E+16,1,758.4347534,4,7,2,93,1
4.1707E+12,4.17071E+16,1,11831.58203,4,7,2,96,1
4.1707E+12,4.17071E+16,1,11831.58203,4,7,2,111,1
4.1707E+12,4.17071E+16,1,11831.58203,4,7,2,126,1
4.1707E+12,4.17071E+16,1,11831.58203,4,7,2,141,2
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,5,1
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,42,1
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,81,1
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,119,1
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,157,1
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,195,2
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,233,2
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,271,2
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,309,1
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,347,1
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,385,2
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,423,2
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,461,1
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,499,2
4.1711E+12,4.1711E+16,3,3625.832031,4,11,2,537,1
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,6,1
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,19,1
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,32,1
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,45,1
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,58,1
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,62,2
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,71,1
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,81,1
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,97,2
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,110,1
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,123,1
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,136,2
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,149,2
4.1711E+12,4.1711E+16,3,1226.379883,4,11,5,188,1
4.1712E+12,4.17121E+16,1,10119.94727,4,12,8,3,2
4.1712E+12,4.17121E+16,1,10119.94727,4,12,8,13,1
4.1712E+12,4.17121E+16,1,10119.94727,4,12,8,18,1
4.1712E+12,4.17121E+16,1,10119.94727,4,12,8,28,2
4.1712E+12,4.17121E+16,1,10119.94727,4,12,8,33,2
4.1712E+12,4.17121E+16,1,10119.94727,4,12,8,48,2
4.1712E+12,4.17121E+16,1,10119.94727,4,12,8,63,2
4.1712E+12,4.17121E+16,1,10119.94727,4,12,8,78,2
4.1712E+12,4.17121E+16,1,10119.94727,4,12,8,93,2
4.1712E+12,4.17121E+16,1,10119.94727,4,12,8,108,2
4.1712E+12,4.17121E+16,1,10119.94727,4,12,8,123,2
4.1712E+12,4.17121E+16,1,10119.94727,4,12,8,138,2
4.1803E+12,4.18031E+16,1,4874.337402,4,3,10,2,1
4.1803E+12,4.18031E+16,1,4874.337402,4,3,10,10,1
4.1803E+12,4.18031E+16,1,4874.337402,4,3,10,14,1
4.1803E+12,4.18031E+16,1,4874.337402,4,3,10,22,2
4.1803E+12,4.18031E+16,1,4874.337402,4,3,10,26,1
4.1803E+12,4.18031E+16,1,4874.337402,4,3,10,38,1
4.1803E+12,4.18031E+16,1,4874.337402,4,3,10,50,1
4.1803E+12,4.18031E+16,1,4874.337402,4,3,10,62,1
4.1803E+12,4.18031E+16,1,4874.337402,4,3,10,74,2
4.1803E+12,4.18031E+16,1,4874.337402,4,3,10,86,2
4.1803E+12,4.18031E+16,1,4874.337402,4,3,10,98,2
4.1803E+12,4.18031E+16,1,4874.337402,4,3,10,110,1
4.1807E+12,4.18071E+16,1,4440.458496,4,7,11,2,1
4.1807E+12,4.18071E+16,1,4440.458496,4,7,11,16,2
4.1807E+12,4.18071E+16,1,4440.458496,4,7,11,23,2
4.1807E+12,4.18071E+16,1,4440.458496,4,7,11,44,1
4.1807E+12,4.18071E+16,1,4440.458496,4,7,11,65,2
4.1807E+12,4.18071E+16,1,4440.458496,4,7,11,86,1
4.1807E+12,4.18071E+16,1,4440.458496,4,7,11,107,2
4.1807E+12,4.18071E+16,1,4440.458496,4,7,11,128,2
4.1807E+12,4.18071E+16,1,216.1285095,4,7,11,132,2
4.1807E+12,4.18071E+16,1,4440.458496,4,7,11,150,1
4.1807E+12,4.18071E+16,1,4440.458496,4,7,11,171,1
4.1807E+12,4.18071E+16,1,4440.458496,4,7,11,192,2
4.1901E+12,4.19011E+16,1,3895.696045,4,1,1,2,1
4.1901E+12,4.19011E+16,1,3895.696045,4,1,1,12,1
4.1901E+12,4.19011E+16,1,3895.696045,4,1,1,17,2
4.1901E+12,4.19011E+16,1,3895.696045,4,1,1,27,1
4.1901E+12,4.19011E+16,1,3895.696045,4,1,1,32,1
4.1901E+12,4.19011E+16,1,3895.696045,4,1,1,47,1
4.1901E+12,4.19011E+16,1,3895.696045,4,1,1,62,1
4.1901E+12,4.19011E+16,1,3895.696045,4,1,1,77,1
4.1901E+12,4.19011E+16,1,3895.696045,4,1,1,92,2
4.1901E+12,4.19011E+16,1,3895.696045,4,1,1,107,1
4.1901E+12,4.19011E+16,1,3895.696045,4,1,1,122,1
4.1901E+12,4.19011E+16,1,3895.696045,4,1,1,137,1
4.1904E+12,4.19041E+16,1,4982.833984,4,4,1,3,1
4.1904E+12,4.19041E+16,1,4982.833984,4,4,1,19,1
4.1904E+12,4.19041E+16,1,4982.833984,4,4,1,34,2
4.1904E+12,4.19041E+16,1,278.3706055,4,4,1,45,2
4.1904E+12,4.19041E+16,1,4982.833984,4,4,1,50,2
4.1904E+12,4.19041E+16,1,4982.833984,4,4,1,65,1
4.1904E+12,4.19041E+16,1,4982.833984,4,4,1,80,1
4.1904E+12,4.19041E+16,1,4982.833984,4,4,1,95,2
4.1904E+12,4.19041E+16,1,4982.833984,4,4,1,110,1
4.1904E+12,4.19041E+16,1,4982.833984,4,4,1,125,2
4.1904E+12,4.19041E+16,1,4982.833984,4,4,1,140,2
4.1908E+12,4.19081E+16,1,5205.22168,4,8,7,3,1
4.1908E+12,4.19081E+16,1,5205.22168,4,8,7,18,1
4.1908E+12,4.19081E+16,1,5205.22168,4,8,7,33,1
4.1908E+12,4.19081E+16,1,5205.22168,4,8,7,48,1
4.1908E+12,4.19081E+16,1,5205.22168,4,8,7,63,1
4.1908E+12,4.19081E+16,1,1001.00415,4,8,7,65,2
4.1908E+12,4.19081E+16,1,5205.22168,4,8,7,78,1
4.1908E+12,4.19081E+16,1,1001.00415,4,8,7,84,2
4.1908E+12,4.19081E+16,1,5205.22168,4,8,7,97,1
4.1908E+12,4.19081E+16,1,5205.22168,4,8,7,112,1
4.1908E+12,4.19081E+16,1,5205.22168,4,8,7,127,2
4.1908E+12,4.19081E+16,1,5205.22168,4,8,7,142,1
5.0101E+12,5.01011E+16,1,307.1345215,5,1,9,2,1
5.0101E+12,5.01011E+16,1,307.1345215,5,1,9,8,2
5.0101E+12,5.01011E+16,1,307.1345215,5,1,9,20,2
5.0101E+12,5.01011E+16,1,307.1345215,5,1,9,27,2
5.0101E+12,5.01011E+16,1,307.1345215,5,1,9,55,1
5.0101E+12,5.01011E+16,1,307.1345215,5,1,9,61,1
5.0102E+12,5.0102E+16,2,956.4497681,5,2,1,4,2
5.0102E+12,5.0102E+16,2,956.4497681,5,2,1,16,2
5.0102E+12,5.0102E+16,2,956.4497681,5,2,1,28,1
5.0102E+12,5.0102E+16,2,956.4497681,5,2,1,40,1
5.0102E+12,5.0102E+16,2,956.4497681,5,2,1,52,2
5.0102E+12,5.0102E+16,2,956.4497681,5,2,1,76,1
5.0102E+12,5.0102E+16,2,956.4497681,5,2,1,100,1
5.0102E+12,5.0102E+16,2,956.4497681,5,2,1,112,2
5.0102E+12,5.0102E+16,2,956.4497681,5,2,1,136,2
5.0102E+12,5.01021E+16,1,193.2230225,5,2,24,4,2
5.0102E+12,5.01021E+16,1,193.2230225,5,2,24,25,2
5.0102E+12,5.01021E+16,1,193.2230225,5,2,24,46,2
5.0102E+12,5.01021E+16,1,193.2230225,5,2,24,69,1
5.0102E+12,5.01021E+16,1,193.2230225,5,2,24,90,2
5.0102E+12,5.01021E+16,1,193.2230225,5,2,24,111,1
5.0102E+12,5.01021E+16,1,193.2230225,5,2,24,133,2
5.0102E+12,5.01021E+16,1,193.2230225,5,2,24,161,1
5.0102E+12,5.01021E+16,1,145.57901,5,2,24,168,2
5.0102E+12,5.01021E+16,1,193.2230225,5,2,24,191,1
5.0102E+12,5.01021E+16,1,193.2230225,5,2,24,216,2
5.0102E+12,5.01021E+16,1,145.57901,5,2,24,240,2
5.0103E+12,5.01031E+16,1,297.9873047,5,3,11,2,1
5.0103E+12,5.01031E+16,1,297.9873047,5,3,11,14,2
5.0103E+12,5.01031E+16,1,43.8216629,5,3,11,15,1
5.0103E+12,5.01031E+16,1,297.9873047,5,3,11,27,2
5.0103E+12,5.01031E+16,1,297.9873047,5,3,11,40,2
5.0103E+12,5.01031E+16,1,297.9873047,5,3,11,52,1
5.0103E+12,5.01031E+16,1,297.9873047,5,3,11,89,2
5.0103E+12,5.01031E+16,1,297.9873047,5,3,11,101,1
5.0103E+12,5.01031E+16,1,297.9873047,5,3,11,114,1
5.0104E+12,5.01041E+16,1,263.7940979,5,4,11,2,1
5.0104E+12,5.01041E+16,1,263.7940979,5,4,11,29,1
5.0104E+12,5.01041E+16,1,263.7940979,5,4,11,57,2
5.0104E+12,5.01041E+16,1,263.7940979,5,4,11,88,1
5.0104E+12,5.01041E+16,1,263.7940979,5,4,11,116,2
5.0104E+12,5.01041E+16,1,263.7940979,5,4,11,148,2
5.0104E+12,5.01041E+16,1,126.7338181,5,4,11,152,1
5.0104E+12,5.01041E+16,1,263.7940979,5,4,11,182,2
5.0104E+12,5.01041E+16,1,263.7940979,5,4,11,214,1
5.0104E+12,5.01041E+16,1,126.7338181,5,4,11,226,1
5.0104E+12,5.01041E+16,1,263.7940979,5,4,11,243,1
5.0104E+12,5.01041E+16,1,263.7940979,5,4,11,271,1
5.0104E+12,5.01041E+16,1,357.1670837,5,4,17,1,2
5.0104E+12,5.01041E+16,1,357.1670837,5,4,17,19,1
5.0104E+12,5.01041E+16,1,357.1670837,5,4,17,37,2
5.0104E+12,5.01041E+16,1,357.1670837,5,4,17,55,2
5.0104E+12,5.01041E+16,1,357.1670837,5,4,17,73,2
5.0104E+12,5.01041E+16,1,357.1670837,5,4,17,109,2
5.0104E+12,5.01041E+16,1,357.1670837,5,4,17,128,2
5.0104E+12,5.01041E+16,1,97.58662415,5,4,17,142,2
5.0104E+12,5.01041E+16,1,357.1670837,5,4,17,147,1
5.0104E+12,5.01041E+16,1,357.1670837,5,4,17,169,2
5.0104E+12,5.01041E+16,1,97.58662415,5,4,17,181,2
5.0202E+12,5.02021E+16,2,1104.075684,5,2,1,32,2
5.0202E+12,5.02021E+16,2,1104.075684,5,2,1,51,1
5.0202E+12,5.02021E+16,2,1104.075684,5,2,1,89,2
5.0202E+12,5.02021E+16,2,1104.075684,5,2,1,108,2
5.0202E+12,5.02021E+16,2,1104.075684,5,2,1,127,1
5.0202E+12,5.02021E+16,2,1104.075684,5,2,1,165,2
5.0202E+12,5.02021E+16,2,1104.075684,5,2,1,203,1
5.0202E+12,5.02021E+16,2,1104.075684,5,2,1,222,2
5.0202E+12,5.02021E+16,1,1808.385132,5,2,10,2,1
5.0202E+12,5.02021E+16,1,1808.385132,5,2,10,17,1
5.0202E+12,5.02021E+16,1,1808.385132,5,2,10,32,1
5.0202E+12,5.02021E+16,1,1808.385132,5,2,10,47,2
5.0202E+12,5.02021E+16,1,1808.385132,5,2,10,63,2
5.0202E+12,5.02021E+16,1,1808.385132,5,2,10,78,2
5.0202E+12,5.02021E+16,1,1808.385132,5,2,10,94,2
5.0202E+12,5.02021E+16,1,1808.385132,5,2,10,110,2
5.0202E+12,5.02021E+16,1,1808.385132,5,2,10,125,2
5.0202E+12,5.02021E+16,1,1808.385132,5,2,10,140,2
5.0204E+12,5.0204E+16,3,1680.125,5,4,6,4,2
5.0204E+12,5.0204E+16,3,1680.125,5,4,6,12,1
5.0204E+12,5.0204E+16,3,1680.125,5,4,6,20,2
5.0204E+12,5.0204E+16,3,1680.125,5,4,6,36,1
5.0204E+12,5.0204E+16,3,1680.125,5,4,6,52,2
5.0204E+12,5.0204E+16,3,1680.125,5,4,6,68,2
5.0204E+12,5.0204E+16,3,1680.125,5,4,6,81,1
5.0204E+12,5.0204E+16,3,1680.125,5,4,6,92,1
5.0204E+12,5.0204E+16,3,1680.125,5,4,6,100,1
5.0204E+12,5.0204E+16,3,1680.125,5,4,6,108,1
5.0204E+12,5.0204E+16,3,1680.125,5,4,6,116,1
5.02041E+12,5.02041E+16,1,3159.33374,5,4,89,1,1
5.02041E+12,5.02041E+16,1,3159.33374,5,4,89,5,2
5.02041E+12,5.02041E+16,1,3159.33374,5,4,89,11,2
5.02041E+12,5.02041E+16,1,3159.33374,5,4,89,13,2
5.02041E+12,5.02041E+16,1,3159.33374,5,4,89,19,2
5.02041E+12,5.02041E+16,1,3159.33374,5,4,89,25,2
5.02041E+12,5.02041E+16,1,3159.33374,5,4,89,31,2
5.02041E+12,5.02041E+16,1,3159.33374,5,4,89,37,2
5.02041E+12,5.02041E+16,1,3159.33374,5,4,89,43,2
5.02041E+12,5.02041E+16,1,3159.33374,5,4,89,49,2
5.02041E+12,5.02041E+16,1,3159.33374,5,4,89,55,2
5.02042E+12,5.02041E+16,1,1262.647827,5,4,165,2,2
