household_id,household_id2,rural,individual_id,individual_id2,saq01,saq02,saq03,saq06,saq08,hh_s1q00,hh_s1q02,hh_s1q03,hh_s1q04e,hh_s1q04h,hh_s1q05,hh_s1q07,hh_s1q08,hh_s1q09,hh_s1q10,hh_s1q26,hh_s1q27,hh_s1q31,hh_s1q32_a,hh_s1q32_b,hh_s1q33,hh_s1q34,hh_s1q35
1.40304E+13,1.40304E+17,3,1.40304E+15,1.40E+19,14,3,4,2,110,1,1,1,,,0,1,2,1,2,,,,,,,,
1.40304E+13,1.40304E+17,3,1.40304E+15,1.40E+19,14,3,4,2,110,2,2,2,,,0,1,2,1,1,,,,,,,,
1.40304E+13,1.40304E+17,3,1.40304E+15,1.40E+19,14,3,4,2,119,1,1,2,,,0,1,5,,,,,,,,,,
1.40304E+13,1.40304E+17,3,1.40304E+15,1.40E+19,14,3,4,2,119,2,3,1,,,0,1,2,1,5,,,,,,,,
1.40304E+13,1.40304E+17,3,1.40304E+15,1.40E+19,14,3,4,2,119,3,3,1,,,0,1,1,,,,,,,,,,
1.40304E+13,1.40304E+17,3,1.40304E+15,1.40E+19,14,3,4,2,119,4,3,2,,,0,1,1,,,,,,,,,,
1.40304E+13,1.40304E+17,3,1.40304E+15,1.40E+19,14,3,4,2,119,5,9,2,,,0,1,2,1,2,,,,,,,,
1.40304E+13,1.40304E+17,3,1.40304E+15,1.40E+19,14,3,4,2,119,6,4,2,,,0,,,,,,,,,,,,
1.40304E+13,1.40304E+17,3,1.40304E+15,1.40E+19,14,3,4,2,128,1,1,2,,,6,1,6,,,,,,,,,,
1.40304E+13,1.40304E+17,3,1.40304E+15,1.40E+19,14,3,4,2,128,2,,1,,,,,,,,2,2,1,YEWIBET SALON,5,10,9,1
1.40304E+13,1.40304E+17,3,1.40304E+15,1.40E+19,14,3,4,2,128,3,,1,,,,,,,,2,2,1,PROFESIONAL,2,4,9,1
1.40304E+13,1.40304E+17,3,1.40304E+15,1.40E+19,14,3,4,2,128,4,7,2,,,6,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,6,1,1,2,,,0,1,6,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,33,1,1,1,,,0,3,2,1,2,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,33,2,2,2,,,0,3,2,1,1,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,33,3,3,1,,,0,,,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,33,4,3,1,,,0,,,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,33,5,3,2,,,0,,,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,42,1,1,1,,,0,1,2,1,2,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,42,2,2,2,,,0,1,2,1,1,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,42,3,3,1,,,0,,,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,42,4,3,1,,,0,,,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,42,5,3,2,,,0,,,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,69,1,1,2,,,0,1,2,1,2,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,69,2,2,1,,,0,1,2,1,1,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,69,3,3,1,,,0,,,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,69,4,,1,,,,,,,,,,3,,,,2,4
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,69,5,3,2,,,0,,,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,69,6,15,2,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,78,1,1,1,,,0,4,2,1,2,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,78,2,2,2,,,0,4,2,1,1,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,78,3,3,1,,,0,4,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,78,4,3,2,,,0,4,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,78,5,3,1,,,0,4,2,1,11,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,78,6,,1,,,,,,,,2,3,2,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,78,7,3,2,,,0,4,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,78,8,3,2,,,0,4,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,78,9,3,1,,,0,4,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,78,10,3,2,,,0,4,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,78,11,9,2,,,0,4,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,78,12,4,1,,,0,,,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,87,1,1,2,,,0,1,6,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,87,2,,1,,,,,,,,,,1,LEBESE SEFEATE,4,3,1,1
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,87,3,,1,,,,,,,,,,1,LEBESE SEFEATE,4,3,1,1
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,87,4,,1,,,,,,,,,,1,LEBESE SEFEATE,4,3,1,1
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,87,5,3,2,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,87,6,3,2,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,87,7,3,2,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,87,8,3,1,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,87,9,3,1,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,87,10,3,1,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,87,11,,2,,,,,,,,1,,2,,,,9,1
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,87,12,5,2,,,0,1,6,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,96,1,1,1,,,0,4,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,96,2,,1,,,,,,,,,,1,NEGEDE,7,8,2,6
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,105,1,1,1,,,0,4,4,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,114,1,,1,,,,,,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,114,2,1,2,,,0,1,6,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,114,3,3,2,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,114,4,4,1,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,114,5,4,1,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,114,6,4,2,,,0,,,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,123,1,1,1,,,0,1,6,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,123,2,3,1,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,123,3,3,2,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,132,1,1,2,,,0,1,2,2,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,132,2,3,1,,,0,1,2,2,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,132,3,,1,,,,,,,,1,,1,GEBRENA,1,1,1,1
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,132,4,3,1,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,132,5,,1,,,,,,,,,,2,,,,1,1
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,132,6,,1,,,,,,,,,,2,,,,1,1
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,132,7,3,2,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,132,8,3,2,,,0,1,1,,,,,,,,,,
1.40313E+13,1.40313E+17,3,1.40313E+15,1.40E+19,14,3,13,5,132,9,,2,,,,,,,,,,2,,,,1,1
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,13,1,1,1,,,0,1,2,1,2,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,13,2,2,2,,,0,1,2,1,1,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,13,3,3,1,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,13,4,3,2,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,13,5,,2,,,,,,,,,,1,YEBET SERATEGNI,16,14,1,6
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,28,1,1,1,,,0,1,2,1,2,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,28,2,2,2,,,0,1,2,1,1,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,28,3,3,1,,,0,,,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,58,1,1,2,,,0,1,4,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,58,2,3,1,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,73,1,1,2,,61,0,1,2,1,2,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,73,2,2,1,,,0,1,2,1,1,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,73,3,,1,,,,,,,,,,1,SECURITY,5,7,9,6
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,73,4,5,2,,,0,1,6,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,88,1,,2,,,,,,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,88,2,1,2,,,0,1,2,1,5,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,88,3,3,1,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,88,4,3,1,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,88,5,2,1,,,0,1,2,1,2,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,88,6,3,2,,,0,,,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,103,1,1,2,,,0,1,6,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,103,2,,1,,,,,,,,,,2,,,,9,6
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,103,3,,1,,,,,,,,,,1,TSEGUR SIRA,5,10,9,6
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,103,4,3,1,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,103,5,3,2,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,133,1,1,2,,,0,1,2,1,2,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,133,2,2,1,,,0,1,3,1,1,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,133,3,3,1,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,133,4,3,1,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,133,5,3,1,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,133,6,3,1,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,133,7,,2,,,,,,,,1,,2,,,,9,1
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,163,1,1,1,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,163,2,,2,,,,,,,,,,1,YEHISAB SERATEG,10,7,9,6
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,193,1,1,2,,,0,1,6,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,193,2,3,2,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,193,3,3,2,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,193,4,,1,,,,,,,,,,1,LIBS SIFET,4,3,9,6
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,208,1,1,1,,,0,1,2,2,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,208,2,3,2,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,208,3,3,2,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,208,4,7,1,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,208,5,7,2,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,208,6,7,2,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,208,7,13,1,,,0,1,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,223,1,1,1,,,0,4,1,,,,,,,,,,
1.40401E+13,1.40401E+17,3,1.40401E+15,1.40E+19,14,4,1,8,223,2,,,,,,,,,,1,,2,,,,9,6
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,12,1,1,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,26,1,1,2,,,0,1,2,1,2,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,26,2,2,1,,,0,1,2,1,1,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,68,1,1,2,,,0,1,6,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,68,2,3,2,,,0,1,4,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,68,3,3,2,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,68,4,3,2,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,68,5,,2,,,,,,,,1,,2,,,,9,6
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,68,6,3,2,,,0,1,4,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,68,7,4,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,68,8,3,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,82,1,1,1,,,0,1,2,1,5,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,82,2,,2,,,,,,,,,,1,SHUFER,9,10,9,6
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,82,3,,2,,,,,,,,,,1,TSEHAFI,4,1,9,4
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,82,4,,2,,,,,,,,,,2,,,,9,1
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,82,5,2,2,,,0,1,2,1,1,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,96,1,3,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,96,2,3,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,96,3,3,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,96,4,1,2,,,0,1,6,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,124,1,1,2,,34,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,124,2,6,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,124,3,,2,,,,,,,,,,3,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,152,1,1,1,,,0,3,4,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,180,1,1,2,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,180,2,14,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,180,3,7,1,,,0,,,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,180,4,,2,,,,,,,,,,1,NIGID,5,8,1,1
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,180,5,6,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,194,1,1,1,,,0,1,2,1,2,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,194,2,2,2,,,0,1,2,1,1,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,194,3,3,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,194,4,3,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,194,5,3,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,194,6,3,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,194,7,3,2,,,0,,,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,194,8,6,1,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,194,9,6,2,,,0,1,1,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,208,1,1,1,,,0,1,2,1,2,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,208,2,2,2,,,0,1,2,1,1,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,208,3,3,1,,,0,,,,,,,,,,,,
1.40404E+13,1.40404E+17,3,1.40404E+15,1.40E+19,14,4,4,4,208,4,3,2,,,0,,,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,1,1,1,1,,,0,1,2,1,2,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,1,2,2,2,,,0,1,2,1,1,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,1,3,,2,,,,,,,,,,2,,,,1,1
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,1,4,,2,,,,,,,,1,,2,,,,9,6
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,1,5,3,1,,,0,,,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,1,6,3,1,,,0,,,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,1,7,14,2,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,12,1,,2,,,,,,,,,,1,DENIB MASKEBER,5,13,9,1
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,12,2,1,1,,,0,1,2,2,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,12,3,,1,,,,,,,,,,2,,,,1,1
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,12,4,2,2,,,0,1,2,2,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,23,1,1,1,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,23,2,6,1,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,23,3,6,1,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,23,4,,1,,,,,,,,,,2,,,,9,6
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,23,5,,1,,,,,,,,,,2,,,,2,6
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,23,6,7,1,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,34,1,1,1,,,0,1,2,1,2,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,34,2,2,2,,,0,1,2,1,1,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,34,3,3,2,,,0,,,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,34,4,7,2,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,45,1,1,2,,,0,1,6,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,45,2,13,1,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,45,3,3,1,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,45,4,13,2,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,56,1,1,1,,,0,1,2,1,2,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,56,2,2,2,,,0,1,2,1,1,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,56,3,3,1,,,2,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,56,4,,2,,,,,,,,,,2,,,,2,2
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,56,5,,2,,,,,,,,,,2,,,,2,2
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,56,6,4,2,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,67,1,1,2,,,0,1,6,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,67,2,7,2,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,78,1,1,2,,,0,1,6,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,78,2,4,1,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,78,3,,2,,,,,,,,1,,2,,,,9,6
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,78,4,4,2,,,0,,,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,89,1,1,2,,,0,1,5,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,89,2,3,1,,,0,1,1,,,,,,,,,,
1.40503E+13,1.40503E+17,3,1.40503E+15,1.41E+19,14,5,3,4,89,3,3,1,,,0,1,1,,,,,,,,,,
